start_node,end_node,pts,length,mean_width,median_width,mean_depth,median_depth,mean_r2,median_r2,considered_trans,water_filled
319,314,"[[582346.0, 7701261.0], [582346.0, 7701260.0], [582346.0, 7701259.0]]",2.0,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
319,357,"[[582347.0, 7701262.0], [582348.0, 7701263.0], [582349.0, 7701264.0], [582350.0, 7701265.0], [582351.0, 7701266.0], [582352.0, 7701266.0], [582353.0, 7701266.0], [582354.0, 7701267.0], [582355.0, 7701268.0], [582355.0, 7701269.0], [582356.0, 7701270.0]]",12.899494936611667,6.979442115743726,7.844551080306088,0.2847655084433502,0.19363571491257897,0.8915872467645767,0.8975176256181339,0.44,0.0
357,318,"[[582347.0, 7701278.0], [582348.0, 7701277.0], [582349.0, 7701277.0], [582350.0, 7701276.0], [582351.0, 7701276.0], [582352.0, 7701275.0], [582353.0, 7701275.0], [582354.0, 7701274.0], [582354.0, 7701273.0], [582355.0, 7701272.0], [582356.0, 7701271.0]]",12.485281374238571,6.524114406109736,6.970694519258133,0.44958146961216044,0.4676276768541393,0.9327725512925014,0.9525517290157,0.67,0.0
373,406,"[[582361.0, 7700973.0], [582361.0, 7700974.0], [582361.0, 7700975.0], [582361.0, 7700976.0], [582361.0, 7700977.0], [582361.0, 7700978.0], [582361.0, 7700979.0], [582361.0, 7700980.0], [582362.0, 7700981.0], [582363.0, 7700982.0], [582364.0, 7700983.0], [582364.0, 7700984.0], [582365.0, 7700985.0], [582366.0, 7700986.0], [582367.0, 7700987.0], [582367.0, 7700988.0], [582367.0, 7700989.0], [582367.0, 7700990.0], [582367.0, 7700991.0], [582368.0, 7700992.0], [582368.0, 7700993.0], [582368.0, 7700994.0], [582368.0, 7700995.0], [582368.0, 7700996.0], [582368.0, 7700997.0], [582369.0, 7700998.0], [582369.0, 7700999.0], [582370.0, 7701000.0]]",30.727922061357855,4.796940250581084,4.8521935174217035,0.3068886400555372,0.30587752342416613,0.9070228359344173,0.9150669479471489,0.81,0.0
324,284,"[[582337.0, 7701007.0], [582338.0, 7701006.0], [582339.0, 7701006.0], [582340.0, 7701006.0], [582341.0, 7701006.0], [582342.0, 7701005.0], [582343.0, 7701005.0], [582344.0, 7701004.0], [582345.0, 7701003.0], [582346.0, 7701003.0], [582347.0, 7701002.0]]",12.071067811865476,5.088134919989346,4.572730333147771,0.28957292866372814,0.296286443293863,0.934529520649695,0.97225281123249,0.78,0.0
327,313,"[[582344.0, 7701137.0], [582345.0, 7701136.0], [582346.0, 7701136.0], [582347.0, 7701136.0], [582348.0, 7701136.0]]",4.414213562373095,4.943341916432315,4.943341916432315,0.30011798881658114,0.30011798881658114,0.9246694641381337,0.9246694641381337,0.67,0.0
327,350,"[[582348.0, 7701136.0], [582349.0, 7701135.0], [582350.0, 7701135.0], [582351.0, 7701134.0], [582352.0, 7701133.0], [582353.0, 7701132.0], [582354.0, 7701131.0]]",8.071067811865476,5.982607536725389,5.982607536725389,0.36522425485085214,0.36522425485085214,0.8751292971954269,0.8751292971954269,0.2,0.0
350,334,"[[582349.0, 7701126.0], [582350.0, 7701127.0], [582351.0, 7701128.0], [582352.0, 7701129.0], [582353.0, 7701130.0], [582354.0, 7701131.0]]",7.0710678118654755,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
328,324,"[[582347.0, 7701001.0], [582348.0, 7701000.0], [582348.0, 7700999.0], [582348.0, 7700998.0], [582348.0, 7700997.0], [582348.0, 7700996.0], [582348.0, 7700995.0]]",6.414213562373095,4.559538339782007,4.559538339782007,0.1055468859253618,0.1055468859253618,0.8361123676227323,0.8361123676227323,0.4,0.0
330,351,"[[582348.0, 7700816.0], [582347.0, 7700816.0], [582346.0, 7700815.0], [582345.0, 7700815.0], [582344.0, 7700816.0], [582344.0, 7700817.0], [582344.0, 7700818.0], [582343.0, 7700819.0], [582343.0, 7700820.0], [582342.0, 7700821.0], [582342.0, 7700822.0], [582341.0, 7700823.0], [582341.0, 7700824.0], [582341.0, 7700825.0], [582341.0, 7700826.0], [582342.0, 7700827.0], [582343.0, 7700828.0], [582343.0, 7700829.0], [582343.0, 7700830.0], [582343.0, 7700831.0], [582343.0, 7700832.0], [582343.0, 7700833.0], [582344.0, 7700834.0], [582344.0, 7700835.0], [582344.0, 7700836.0], [582345.0, 7700837.0], [582346.0, 7700838.0], [582347.0, 7700839.0], [582348.0, 7700840.0], [582349.0, 7700841.0], [582350.0, 7700842.0], [582350.0, 7700843.0], [582350.0, 7700844.0], [582350.0, 7700845.0], [582350.0, 7700846.0], [582350.0, 7700847.0], [582350.0, 7700848.0], [582351.0, 7700849.0], [582352.0, 7700849.0], [582353.0, 7700850.0], [582354.0, 7700850.0]]",46.62741699796952,5.2412013976648355,5.036291468186518,0.12765916704278693,0.12019774464076538,0.8919271473939622,0.8866183608136353,0.59,0.0
331,356,"[[582348.0, 7700655.0], [582349.0, 7700655.0], [582350.0, 7700655.0], [582351.0, 7700654.0], [582352.0, 7700654.0], [582353.0, 7700655.0], [582353.0, 7700656.0], [582353.0, 7700657.0], [582353.0, 7700658.0], [582353.0, 7700659.0], [582353.0, 7700660.0], [582354.0, 7700661.0], [582355.0, 7700662.0], [582355.0, 7700663.0]]",14.656854249492381,7.629678193912476,8.409441828752119,0.11082667516394057,0.10552850954296039,0.8706219513548401,0.8518992735314433,0.67,0.0
332,320,"[[582346.0, 7701202.0], [582347.0, 7701203.0], [582348.0, 7701203.0], [582349.0, 7701202.0]]",3.82842712474619,4.650248256623213,4.650248256623213,0.30239891298722366,0.30239891298722366,0.8472330944631732,0.8472330944631732,1.0,0.0
365,397,"[[582358.0, 7701190.0], [582359.0, 7701191.0], [582360.0, 7701192.0], [582361.0, 7701192.0], [582362.0, 7701193.0], [582363.0, 7701194.0], [582364.0, 7701195.0], [582365.0, 7701196.0], [582366.0, 7701197.0], [582367.0, 7701198.0], [582367.0, 7701199.0], [582367.0, 7701200.0], [582367.0, 7701201.0], [582367.0, 7701202.0], [582367.0, 7701203.0], [582368.0, 7701204.0], [582368.0, 7701205.0], [582368.0, 7701206.0]]",20.727922061357855,5.638375441335091,4.5839887428875485,0.414150544121926,0.41223625348712123,0.9256750903235746,0.9449354287989677,1.0,0.0
337,323,"[[582348.0, 7701113.0], [582349.0, 7701114.0], [582350.0, 7701115.0], [582351.0, 7701116.0]]",4.242640687119286,6.9636498601848995,6.9636498601848995,0.4296385316084718,0.4296385316084718,0.8148640634578661,0.8148640634578661,0.5,0.0
337,334,"[[582349.0, 7701126.0], [582350.0, 7701125.0], [582351.0, 7701124.0], [582352.0, 7701123.0], [582352.0, 7701122.0], [582352.0, 7701121.0], [582352.0, 7701120.0], [582352.0, 7701119.0], [582351.0, 7701118.0], [582351.0, 7701117.0], [582351.0, 7701116.0]]",11.65685424949238,4.62357208312419,4.109769143336276,0.34583341812700014,0.3965070990464093,0.8969145942857449,0.8972065101589737,0.33,0.0
338,314,"[[582346.0, 7701258.0], [582347.0, 7701257.0], [582348.0, 7701256.0], [582349.0, 7701255.0], [582350.0, 7701254.0], [582350.0, 7701253.0], [582351.0, 7701252.0], [582352.0, 7701251.0]]",9.485281374238571,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
341,324,"[[582348.0, 7701002.0], [582349.0, 7701002.0], [582350.0, 7701002.0], [582351.0, 7701002.0], [582352.0, 7701003.0]]",4.414213562373095,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
341,367,"[[582352.0, 7701003.0], [582353.0, 7701002.0], [582354.0, 7701002.0], [582355.0, 7701003.0], [582356.0, 7701004.0], [582357.0, 7701005.0], [582358.0, 7701006.0], [582359.0, 7701007.0]]",9.485281374238571,6.815160786267962,6.815160786267962,0.19783343703993425,0.19783343703993425,0.8778946761934681,0.8778946761934681,0.17,0.0
367,340,"[[582352.0, 7701020.0], [582353.0, 7701019.0], [582354.0, 7701018.0], [582355.0, 7701017.0], [582355.0, 7701016.0], [582356.0, 7701015.0], [582356.0, 7701014.0], [582356.0, 7701013.0], [582356.0, 7701012.0], [582356.0, 7701011.0], [582357.0, 7701010.0], [582358.0, 7701009.0]]",13.485281374238571,7.288014650080943,6.134086339993837,0.2870061173650504,0.2639999562276742,0.917836996923621,0.9290137097382221,0.6,0.0
342,374,"[[582352.0, 7700757.0], [582352.0, 7700758.0], [582352.0, 7700759.0], [582353.0, 7700760.0], [582353.0, 7700761.0], [582353.0, 7700762.0], [582354.0, 7700763.0], [582354.0, 7700764.0], [582355.0, 7700765.0], [582356.0, 7700766.0], [582357.0, 7700766.0], [582358.0, 7700767.0], [582358.0, 7700768.0], [582359.0, 7700769.0], [582360.0, 7700770.0]]",16.899494936611667,6.644004648413286,6.976550978861926,0.11610949681431375,0.12059963615477128,0.8577226188259554,0.8473204322706906,0.31,0.0
344,343,"[[582352.0, 7700601.0], [582352.0, 7700600.0], [582351.0, 7700599.0], [582351.0, 7700598.0], [582351.0, 7700597.0], [582350.0, 7700596.0], [582351.0, 7700595.0], [582351.0, 7700594.0], [582351.0, 7700593.0], [582351.0, 7700592.0], [582351.0, 7700591.0], [582352.0, 7700590.0], [582352.0, 7700589.0]]",13.65685424949238,6.503189806192822,6.315017963219227,0.12391248625987765,0.11816061476459494,0.8914808465186081,0.8919644859962661,0.55,0.0
345,309,"[[582345.0, 7701216.0], [582346.0, 7701217.0], [582347.0, 7701217.0], [582348.0, 7701217.0], [582349.0, 7701218.0], [582350.0, 7701218.0], [582351.0, 7701218.0], [582352.0, 7701219.0], [582353.0, 7701219.0]]",9.242640687119284,5.251236977722487,5.111913051352731,0.3316552003204286,0.31385554884681666,0.9657178179621586,0.967788794752212,0.86,0.0
345,358,"[[582353.0, 7701219.0], [582354.0, 7701220.0], [582355.0, 7701221.0], [582356.0, 7701222.0], [582356.0, 7701223.0], [582356.0, 7701224.0], [582356.0, 7701225.0], [582356.0, 7701226.0], [582356.0, 7701227.0], [582357.0, 7701228.0], [582357.0, 7701229.0], [582357.0, 7701230.0], [582357.0, 7701231.0]]",13.656854249492381,3.8859409353591343,3.310290899276234,0.32859349976498886,0.3170010024780737,0.9292737393708633,0.943337159848084,0.55,0.0
358,278,"[[582338.0, 7701233.0], [582339.0, 7701232.0], [582340.0, 7701232.0], [582341.0, 7701233.0], [582342.0, 7701233.0], [582343.0, 7701234.0], [582344.0, 7701234.0], [582345.0, 7701234.0], [582346.0, 7701234.0], [582347.0, 7701234.0], [582348.0, 7701234.0], [582349.0, 7701234.0], [582350.0, 7701233.0], [582351.0, 7701233.0], [582352.0, 7701233.0], [582353.0, 7701234.0], [582354.0, 7701234.0], [582355.0, 7701233.0], [582356.0, 7701232.0]]",20.899494936611667,5.307973317683873,5.742565742368759,0.26619045554753423,0.27721283217121134,0.9313612214990369,0.9408889017468103,0.65,0.0
358,378,"[[582357.0, 7701232.0], [582358.0, 7701233.0], [582359.0, 7701233.0], [582360.0, 7701234.0], [582361.0, 7701235.0], [582362.0, 7701236.0]]",6.65685424949238,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
346,309,"[[582345.0, 7701215.0], [582346.0, 7701214.0], [582346.0, 7701213.0], [582347.0, 7701212.0], [582348.0, 7701211.0], [582349.0, 7701210.0], [582350.0, 7701209.0], [582351.0, 7701208.0], [582352.0, 7701207.0], [582353.0, 7701206.0]]",12.313708498984763,9.985569126442407,9.985569126442407,0.33691707710295854,0.33691707710295854,0.8763136107161982,0.8763136107161982,0.25,0.0
346,332,"[[582349.0, 7701202.0], [582350.0, 7701203.0], [582351.0, 7701203.0], [582352.0, 7701204.0], [582352.0, 7701205.0], [582353.0, 7701206.0]]",6.242640687119285,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
347,323,"[[582348.0, 7701112.0], [582349.0, 7701111.0], [582350.0, 7701110.0], [582350.0, 7701109.0], [582351.0, 7701108.0], [582351.0, 7701107.0], [582351.0, 7701106.0], [582352.0, 7701105.0], [582353.0, 7701104.0]]",10.071067811865476,7.4314146826661185,6.433346885024274,0.3425270673240298,0.297660810440791,0.8799711912989643,0.8835429145792022,0.71,0.0
347,372,"[[582354.0, 7701104.0], [582355.0, 7701104.0], [582356.0, 7701104.0], [582357.0, 7701104.0], [582358.0, 7701104.0], [582359.0, 7701105.0], [582360.0, 7701106.0]]",6.82842712474619,6.323610961050524,7.266544302685814,0.25723316442333194,0.27884912869108963,0.8912156295359625,0.8767646001954554,0.6,0.0
348,353,"[[582353.0, 7701091.0], [582354.0, 7701091.0], [582355.0, 7701091.0]]",2.0,5.294142469471244,5.294142469471244,0.24154187214337478,0.24154187214337478,0.8805666248380978,0.8805666248380978,1.0,0.0
353,347,"[[582353.0, 7701103.0], [582353.0, 7701102.0], [582354.0, 7701101.0], [582355.0, 7701100.0], [582355.0, 7701099.0], [582355.0, 7701098.0], [582355.0, 7701097.0], [582355.0, 7701096.0], [582355.0, 7701095.0], [582356.0, 7701094.0], [582357.0, 7701093.0]]",11.656854249492381,7.289991715246151,5.351441911406617,0.19721851403339458,0.19670907806899018,0.8519464237299146,0.8505033472973457,0.44,0.0
354,349,"[[582353.0, 7701080.0], [582354.0, 7701079.0], [582355.0, 7701078.0]]",2.8284271247461903,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
354,386,"[[582355.0, 7701078.0], [582356.0, 7701079.0], [582357.0, 7701080.0], [582358.0, 7701081.0], [582359.0, 7701082.0], [582360.0, 7701082.0], [582361.0, 7701082.0], [582362.0, 7701082.0], [582363.0, 7701082.0], [582364.0, 7701083.0]]",11.071067811865476,4.225383418487758,4.225383418487758,0.22201278269955174,0.22201278269955174,0.8917726832222516,0.8917726832222516,0.25,0.0
354,398,"[[582355.0, 7701078.0], [582356.0, 7701077.0], [582356.0, 7701076.0], [582357.0, 7701075.0], [582358.0, 7701075.0], [582359.0, 7701075.0], [582360.0, 7701075.0], [582361.0, 7701075.0], [582362.0, 7701075.0], [582363.0, 7701075.0], [582364.0, 7701075.0], [582365.0, 7701075.0], [582366.0, 7701075.0], [582367.0, 7701074.0], [582368.0, 7701073.0]]",15.656854249492381,4.0037214707955435,3.8669003775388364,0.16713340331552567,0.18520914420154425,0.8929368255033507,0.902017110107251,0.38,0.0
386,353,"[[582357.0, 7701090.0], [582358.0, 7701089.0], [582359.0, 7701088.0], [582360.0, 7701087.0], [582361.0, 7701086.0], [582362.0, 7701085.0], [582363.0, 7701084.0], [582364.0, 7701083.0]]",9.899494936611667,11.716086117089924,11.29899360100682,0.3175966925554022,0.3413682921234442,0.8598901218800333,0.8402261624468816,0.5,0.0
386,394,"[[582364.0, 7701083.0], [582365.0, 7701083.0], [582366.0, 7701084.0], [582367.0, 7701085.0]]",3.82842712474619,5.957141648026929,5.957141648026929,0.3689159894551081,0.3689159894551081,0.8919960050781357,0.8919960050781357,0.5,0.0
398,411,"[[582369.0, 7701074.0], [582370.0, 7701075.0], [582370.0, 7701076.0], [582370.0, 7701077.0], [582370.0, 7701078.0], [582370.0, 7701079.0], [582370.0, 7701080.0], [582371.0, 7701081.0]]",7.82842712474619,3.252673418559767,3.5542970870765265,0.1783153618804699,0.18553284744093793,0.8682320290883951,0.8675457956265669,0.67,0.0
355,390,"[[582355.0, 7700888.0], [582356.0, 7700888.0], [582357.0, 7700887.0], [582358.0, 7700887.0], [582359.0, 7700888.0], [582360.0, 7700889.0], [582361.0, 7700889.0], [582362.0, 7700890.0], [582363.0, 7700891.0], [582364.0, 7700892.0], [582365.0, 7700893.0], [582365.0, 7700894.0], [582365.0, 7700895.0], [582365.0, 7700896.0], [582365.0, 7700897.0]]",16.899494936611667,6.007857433757702,6.0264067421727745,0.1376142742476518,0.13736640326498187,0.8924302196796171,0.88695082292892,0.46,0.0
378,360,"[[582358.0, 7701245.0], [582359.0, 7701244.0], [582359.0, 7701243.0], [582359.0, 7701242.0], [582360.0, 7701241.0], [582361.0, 7701240.0], [582362.0, 7701239.0]]",7.65685424949238,6.1416960291439135,6.1416960291439135,0.28599548783663087,0.28599548783663087,0.8928581438295209,0.8928581438295209,0.4,0.0
378,416,"[[582363.0, 7701236.0], [582364.0, 7701235.0], [582365.0, 7701234.0], [582366.0, 7701233.0], [582367.0, 7701232.0], [582368.0, 7701231.0], [582369.0, 7701230.0], [582370.0, 7701229.0], [582371.0, 7701229.0], [582372.0, 7701228.0], [582373.0, 7701227.0]]",13.727922061357859,6.512510183510916,6.929177877034521,0.30649623524152836,0.3012269432909559,0.8775317765350052,0.8763260956536638,0.44,0.0
359,345,"[[582353.0, 7701219.0], [582354.0, 7701218.0], [582355.0, 7701217.0], [582355.0, 7701216.0], [582355.0, 7701215.0], [582355.0, 7701214.0], [582355.0, 7701213.0], [582355.0, 7701212.0], [582355.0, 7701211.0], [582356.0, 7701210.0]]",10.242640687119286,4.628422270651986,4.203207332365286,0.35295482499577285,0.368587193708368,0.9549557000313016,0.9615116901108238,0.62,0.0
359,346,"[[582353.0, 7701206.0], [582354.0, 7701207.0], [582355.0, 7701208.0], [582356.0, 7701209.0]]",4.242640687119286,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
359,385,"[[582357.0, 7701209.0], [582358.0, 7701209.0], [582359.0, 7701209.0], [582360.0, 7701209.0], [582361.0, 7701208.0], [582362.0, 7701208.0], [582363.0, 7701208.0], [582364.0, 7701209.0]]",7.82842712474619,5.090503476904181,4.865563774254939,0.36474770155149594,0.35830837777547914,0.9037748726779968,0.8884491690219294,0.5,0.0
360,338,"[[582352.0, 7701251.0], [582352.0, 7701250.0], [582352.0, 7701249.0], [582353.0, 7701248.0], [582354.0, 7701247.0], [582355.0, 7701246.0], [582356.0, 7701246.0], [582357.0, 7701246.0]]",8.242640687119284,10.29483368791851,10.29483368791851,0.17439779686357962,0.17439779686357962,0.8884769668184945,0.8884769668184945,0.17,0.0
360,389,"[[582358.0, 7701246.0], [582359.0, 7701247.0], [582360.0, 7701248.0], [582361.0, 7701249.0], [582362.0, 7701250.0], [582363.0, 7701251.0], [582364.0, 7701252.0], [582365.0, 7701253.0], [582366.0, 7701254.0]]",11.313708498984761,7.165220199084786,7.317292997480868,0.16583626684877759,0.1675245699384432,0.857077659012448,0.860853937675534,0.43,0.0
389,338,"[[582352.0, 7701251.0], [582353.0, 7701252.0], [582354.0, 7701253.0], [582355.0, 7701254.0], [582356.0, 7701254.0], [582357.0, 7701254.0], [582358.0, 7701254.0], [582359.0, 7701254.0], [582360.0, 7701254.0], [582361.0, 7701254.0], [582362.0, 7701254.0], [582363.0, 7701254.0], [582364.0, 7701255.0], [582365.0, 7701255.0]]",14.656854249492381,5.665390028859539,5.675957939522849,0.25241076054085826,0.26861957938052095,0.89763756855008,0.8996125165706501,0.83,0.0
389,396,"[[582365.0, 7701255.0], [582366.0, 7701256.0], [582367.0, 7701257.0], [582368.0, 7701258.0]]",4.242640687119286,5.50932129961827,5.50932129961827,0.40453377854411976,0.40453377854411976,0.955688693425938,0.955688693425938,0.5,0.0
361,337,"[[582351.0, 7701116.0], [582352.0, 7701115.0], [582353.0, 7701115.0], [582354.0, 7701115.0], [582355.0, 7701115.0], [582356.0, 7701115.0], [582357.0, 7701115.0]]",6.414213562373095,4.883497357251376,5.0189386428955824,0.3177485050434596,0.3147854500304925,0.9036841258832652,0.9139899509608636,0.8,0.0
361,382,"[[582357.0, 7701115.0], [582358.0, 7701116.0], [582359.0, 7701117.0], [582359.0, 7701118.0], [582359.0, 7701119.0], [582360.0, 7701120.0], [582361.0, 7701121.0], [582362.0, 7701122.0], [582363.0, 7701123.0]]",10.485281374238571,6.173595741354562,5.729192507432909,0.4211705766100125,0.4225521897713928,0.8901425235495598,0.8928170465704749,0.71,0.0
361,372,"[[582357.0, 7701115.0], [582358.0, 7701114.0], [582359.0, 7701113.0], [582359.0, 7701112.0], [582359.0, 7701111.0], [582359.0, 7701110.0], [582359.0, 7701109.0], [582359.0, 7701108.0], [582360.0, 7701107.0]]",9.242640687119284,3.9647927892656085,3.589122082663275,0.34910628127812676,0.37212012531098715,0.9513823257829979,0.9714111762322266,1.0,0.0
363,380,"[[582357.0, 7701034.0], [582358.0, 7701033.0], [582359.0, 7701032.0], [582360.0, 7701031.0], [582361.0, 7701030.0], [582362.0, 7701029.0]]",7.0710678118654755,4.554611488999903,4.554611488999903,0.4602277300672118,0.4602277300672118,0.929470981615104,0.929470981615104,0.25,0.0
380,340,"[[582352.0, 7701020.0], [582353.0, 7701021.0], [582354.0, 7701021.0], [582355.0, 7701022.0], [582356.0, 7701023.0], [582356.0, 7701024.0], [582357.0, 7701025.0], [582358.0, 7701025.0], [582359.0, 7701025.0], [582360.0, 7701026.0], [582361.0, 7701027.0], [582362.0, 7701028.0]]",13.899494936611667,7.436954446669338,7.677622499930125,0.22900091085961582,0.22593302212474387,0.9082472025712397,0.918409747567017,0.5,0.0
380,399,"[[582363.0, 7701029.0], [582364.0, 7701029.0], [582365.0, 7701029.0], [582366.0, 7701030.0], [582367.0, 7701031.0], [582368.0, 7701032.0]]",6.242640687119285,6.332451828035129,6.332451828035129,0.14969327728404383,0.14969327728404383,0.819293557120754,0.819293557120754,0.25,0.0
364,368,"[[582358.0, 7701424.0], [582358.0, 7701423.0], [582358.0, 7701422.0], [582358.0, 7701421.0], [582358.0, 7701420.0], [582359.0, 7701419.0]]",5.414213562373095,9.01396554690986,8.465213756302017,0.25689836077615147,0.26925840891372804,0.9190593170906303,0.9174518911480286,1.0,0.0
368,352,"[[582355.0, 7701417.0], [582356.0, 7701417.0], [582357.0, 7701417.0], [582358.0, 7701418.0], [582359.0, 7701419.0]]",4.82842712474619,2.8664424970833413,2.8664424970833413,0.0784702342244744,0.0784702342244744,0.8496792459504462,0.8496792459504462,0.33,0.0
397,385,"[[582364.0, 7701209.0], [582365.0, 7701208.0], [582366.0, 7701208.0], [582367.0, 7701208.0], [582368.0, 7701207.0]]",4.82842712474619,4.753081919805308,4.61239336304018,0.40259564460252717,0.3908029216460491,0.9303951568614796,0.9584184873201975,1.0,0.0
379,333,"[[582351.0, 7701164.0], [582352.0, 7701164.0], [582353.0, 7701164.0], [582354.0, 7701164.0], [582355.0, 7701164.0], [582356.0, 7701164.0], [582357.0, 7701164.0], [582358.0, 7701164.0], [582359.0, 7701164.0], [582360.0, 7701164.0], [582361.0, 7701163.0], [582362.0, 7701162.0]]",11.828427124746192,4.204216222793948,3.6422262769807556,0.48696501550018334,0.49598438224280905,0.9345045792924633,0.9504387324380987,1.0,0.0
369,365,"[[582358.0, 7701190.0], [582359.0, 7701189.0], [582359.0, 7701188.0], [582359.0, 7701187.0], [582359.0, 7701186.0], [582359.0, 7701185.0]]",5.414213562373095,5.1652172619848145,4.916053044430414,0.31899344160321214,0.30488340679426024,0.894437601160425,0.8778866056527878,0.75,0.0
406,367,"[[582360.0, 7701008.0], [582361.0, 7701008.0], [582362.0, 7701008.0], [582363.0, 7701008.0], [582364.0, 7701007.0], [582365.0, 7701007.0], [582366.0, 7701006.0], [582367.0, 7701005.0], [582368.0, 7701004.0], [582368.0, 7701003.0], [582369.0, 7701002.0], [582369.0, 7701001.0], [582370.0, 7701000.0]]",14.485281374238571,5.497567904554984,5.121867069143228,0.18112926120187745,0.17754797347614748,0.913958104921468,0.9112489528258909,0.73,0.0
406,448,"[[582370.0, 7701000.0], [582371.0, 7701000.0], [582372.0, 7701000.0], [582373.0, 7701000.0], [582374.0, 7701000.0], [582375.0, 7701000.0], [582376.0, 7701000.0], [582377.0, 7701000.0], [582378.0, 7701000.0], [582379.0, 7701000.0], [582380.0, 7701000.0], [582381.0, 7701001.0], [582382.0, 7701001.0]]",12.414213562373096,5.3296274722953285,5.455014329961809,0.26447328447178536,0.26763892127009414,0.9022288794827533,0.916501256526987,0.73,0.0
375,325,"[[582349.0, 7701178.0], [582350.0, 7701179.0], [582351.0, 7701178.0], [582352.0, 7701177.0], [582353.0, 7701177.0], [582354.0, 7701177.0], [582355.0, 7701177.0], [582356.0, 7701177.0], [582357.0, 7701177.0], [582358.0, 7701177.0], [582359.0, 7701177.0], [582360.0, 7701176.0], [582361.0, 7701175.0]]",14.071067811865477,7.45607284180582,7.526576248633546,0.37665033559059097,0.37084904031273636,0.8801288509067388,0.8879026586095734,0.73,0.0
377,368,"[[582359.0, 7701419.0], [582360.0, 7701419.0], [582361.0, 7701419.0], [582362.0, 7701419.0]]",3.0,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0
399,427,"[[582369.0, 7701032.0], [582370.0, 7701031.0], [582371.0, 7701030.0], [582372.0, 7701029.0], [582373.0, 7701029.0], [582374.0, 7701029.0], [582375.0, 7701028.0], [582376.0, 7701028.0], [582377.0, 7701027.0]]",10.071067811865476,2.7153722640235625,2.690178042606839,0.1482631150662441,0.14324624865264793,0.9015547666952424,0.9047948731888005,0.43,0.0
381,350,"[[582354.0, 7701131.0], [582355.0, 7701131.0], [582356.0, 7701131.0], [582357.0, 7701131.0], [582358.0, 7701131.0], [582359.0, 7701131.0], [582360.0, 7701131.0], [582361.0, 7701131.0], [582362.0, 7701131.0], [582363.0, 7701130.0]]",9.414213562373096,6.281469939530234,6.119856830226558,0.3422651256731653,0.3372574766735499,0.8831445308568758,0.8918981664839893,0.75,0.0
381,382,"[[582363.0, 7701130.0], [582363.0, 7701129.0], [582364.0, 7701128.0], [582364.0, 7701127.0], [582364.0, 7701126.0], [582364.0, 7701125.0], [582364.0, 7701124.0]]",6.414213562373095,6.684781523686323,6.400545729682022,0.38872470394674136,0.4335578935892568,0.9263538798133135,0.9167498254835412,1.0,0.0
381,402,"[[582363.0, 7701130.0], [582364.0, 7701131.0], [582365.0, 7701131.0], [582366.0, 7701131.0], [582367.0, 7701131.0], [582368.0, 7701131.0], [582369.0, 7701132.0]]",6.82842712474619,6.4815280184768245,6.4815280184768245,0.281512257470584,0.281512257470584,0.9728066722036195,0.9728066722036195,0.4,0.0
402,370,"[[582359.0, 7701142.0], [582360.0, 7701141.0], [582361.0, 7701140.0], [582362.0, 7701139.0], [582363.0, 7701138.0], [582364.0, 7701137.0], [582365.0, 7701136.0], [582366.0, 7701135.0], [582367.0, 7701134.0], [582368.0, 7701133.0], [582369.0, 7701132.0]]",14.142135623730953,7.786613615249584,7.786613615249584,0.2860978394975692,0.2860978394975692,0.8542836277297446,0.8542836277297446,0.22,0.0
402,407,"[[582369.0, 7701132.0], [582370.0, 7701132.0], [582371.0, 7701132.0]]",2.0,5.991961147979422,5.991961147979422,0.48165950242714634,0.48165950242714634,0.9180486924860427,0.9180486924860427,1.0,0.0
383,362,"[[582358.0, 7701055.0], [582359.0, 7701056.0], [582360.0, 7701057.0], [582361.0, 7701058.0], [582362.0, 7701058.0], [582363.0, 7701058.0]]",6.242640687119286,5.811571454010605,5.811571454010605,0.18925225492236436,0.18925225492236436,0.8592075575351168,0.8592075575351168,0.5,0.0
383,405,"[[582363.0, 7701058.0], [582364.0, 7701059.0], [582365.0, 7701060.0], [582366.0, 7701061.0], [582367.0, 7701062.0], [582368.0, 7701062.0], [582369.0, 7701063.0], [582370.0, 7701064.0]]",9.485281374238571,8.752943519076682,8.752943519076682,0.36438823747499055,0.36438823747499055,0.8811111064144767,0.8811111064144767,0.17,0.0
383,414,"[[582363.0, 7701058.0], [582364.0, 7701057.0], [582365.0, 7701056.0], [582366.0, 7701055.0], [582367.0, 7701055.0], [582368.0, 7701055.0], [582369.0, 7701055.0], [582370.0, 7701055.0], [582371.0, 7701055.0], [582372.0, 7701054.0]]",10.656854249492381,3.8158879062462376,3.8158879062462376,0.22014689483845845,0.22014689483845845,0.8495860880906327,0.8495860880906327,0.25,0.0
